,date_time,nwp_globalirrad,nwp_directirrad,nwp_temperature,nwp_humidity,nwp_windspeed,nwp_winddirection,nwp_pressure,lmd_totalirrad,lmd_diffuseirrad,lmd_temperature,lmd_pressure,lmd_winddirection,lmd_windspeed,power,GHI_clear,DNI_clear,DHI_clear,POA_clear,P_theoretical_W,power_W,GHI_ratio,DNI_ratio,K_PV
13769,2018-11-21 02:15:00+00:00,447.33,403.87,4.51,25.86,6.21,324.04,948.84,568,36,7.6,953.200012,135,1.6,10.30297,462.0187400976882,924.6887796069866,39.16154208526683,789.4131566863422,15472497.871052306,10302970.0,0.9682074798641664,0.4367631671400336,0.6658892498072957
13770,2018-11-21 02:30:00+00:00,467.62,423.41,4.72,24.98,6.31,325.13,948.8,603,126,7.5,953.099976,36,2.1,10.88563,489.7247820834207,935.1024374704444,41.08453392326243,826.6124927127137,16201604.857169189,10885630.0,0.95486284768073,0.45279531207871826,0.6718859085853537
13771,2018-11-21 02:45:00+00:00,494.34,449.2,4.93,24.21,6.34,325.78,948.72,622,293,7.2,952.900024,119,2.2,11.29774,513.8813942018905,943.496095940912,42.754592048877896,858.8959205686627,16834360.043145787,11297740.0,0.961972948578455,0.4761015990766027,0.6711119383834222
13772,2018-11-21 03:00:00+00:00,509.56,463.92,5.13,23.42,6.33,325.94,948.67,647,310,7.7,952.799988,207,1.3,11.65302,534.362369817323,950.1638674722158,44.16624427244108,886.1702900750248,17368937.685470484,11653020.0,0.9535851114931578,0.4882526223968054,0.6709114979293189
13773,2018-11-21 03:15:00+00:00,528.44,482.18,5.33,22.44,6.28,325.88,948.62,675,326,7.4,952.799988,23,1.4,12.02251,551.0633743740723,955.3223245345536,45.31470157228915,908.3528220457436,17803715.312096577,12022510.0,0.958945966242505,0.5047301707671543,0.675280961824379
13774,2018-11-21 03:30:00+00:00,538.21,491.64,5.52,21.49,6.22,325.66,948.54,697,337,7.7,952.700012,12,1.7,12.36357,563.900864638523,959.1289108940896,46.19597063396304,925.3737637606688,18137325.76970911,12363570.0,0.9544408135373377,0.5125901163188779,0.6816644392332757
13775,2018-11-21 03:45:00+00:00,548.64,501.74,5.69,20.55,6.14,325.37,948.46,704,341,7.9,952.200012,332,1.5,12.43462,572.811445237259,961.6942718691076,46.80693384251299,937.1782602019678,18368693.89995857,12434620.0,0.9578020910052745,0.521725058240016,0.6769463342207497
13776,2018-11-21 04:00:00+00:00,552.74,505.72,5.84,19.74,6.09,324.57,948.4,719,348,7.8,951.900024,345,2.9,12.64779,577.7514954855136,963.0903642034214,47.14540484524093,943.7276421388904,18497061.785922248,12647790.0,0.9567089039475438,0.525101297652671,0.683772922769063
13777,2018-11-21 04:15:00+00:00,554.58,507.51,5.98,19.0,6.07,323.38,948.33,711,343,8.1,951.400024,31,0.5,12.7899,578.6969566942993,963.3554734758484,47.21016396854566,945.0002422352886,18522004.747811656,12789900.0,0.9583254129552314,0.5268148819136007,0.6905246043364234
13778,2018-11-21 04:30:00+00:00,552.83,505.82,6.11,18.36,6.11,322.19,948.25,714,342,8.2,951.200012,105,1.4,12.69042,575.6432324147316,962.4968002285826,47.00097707150769,940.9918255910007,18443439.78158362,12690420.0,0.9603691468428566,0.5255290198158302,0.6880722983503219
13779,2018-11-21 04:45:00+00:00,545.71,498.93,6.21,17.82,6.24,321.27,947.94,709,337,8.2,950.900024,330,2.4,12.70463,568.6051703220915,960.4909396462411,46.51859906436823,931.715667093594,18261627.075034447,12704630.0,0.9597345020462578,0.5194531040384005,0.6957008785579987
13780,2018-11-21 05:00:00+00:00,538.1,491.59,6.29,17.22,6.41,320.6,947.64,699,330,8.400001,950.700012,337,2.7,12.43462,557.6171199590227,957.2823139622304,45.76476230961481,917.2022810738032,17977164.70904654,12434620.0,0.9649990660967207,0.5135266711084309,0.691689718665291
13781,2018-11-21 05:15:00+00:00,522.44,476.45,6.34,16.9,6.57,320.08,947.32,685,322,8.5,950.400024,349,2.9,12.24988,542.7330872726458,952.7793635041074,44.74214932038774,897.4987861117436,17590976.207790174,12249880.0,0.9626094525126099,0.5000633076767369,0.6963729502729435
13782,2018-11-21 05:30:00+00:00,509.19,463.64,6.37,16.74,6.69,319.56,947.09,661,309,8.6,950.299988,15,3.1,11.95145,524.0270193319424,946.8480047597924,43.45434697224147,872.6678374064924,17104289.613167252,11951450.0,0.9716865375551486,0.489666765594148,0.6987399225747157
13783,2018-11-21 05:45:00+00:00,485.18,440.46,6.38,16.67,6.78,318.95,947.0,623,291,8.6,950.200012,329,3.6,11.39722,501.5933050247682,939.3014736890772,41.905778899082975,842.7860384481219,16518606.353583189,11397220.0,0.9672776632775079,0.4689229308563811,0.6899625643980392
13784,2018-11-21 06:00:00+00:00,466.56,422.49,6.38,16.63,6.85,318.23,946.94,586,272,8.900001,950.0,331,3.2,10.91405,475.5476226002996,929.8850807205574,40.10160960169316,807.9416691893347,15835656.71611096,10914050.0,0.9811004783261135,0.4543464657725418,0.6892072867995559
13785,2018-11-21 06:15:00+00:00,434.81,391.9,6.34,16.67,6.89,317.68,946.86,541,252,8.900001,949.799988,314,1.7,10.34561,446.02834364551313,918.2534595785356,38.047609136007736,768.2314573761117,15057336.564571789,10345610.0,0.9748483615327616,0.42678848188590124,0.687081009024003
13786,2018-11-21 06:30:00+00:00,411.18,369.17,6.31,16.84,6.88,317.02,946.76,220,132,8.7,949.599976,14,1.8,9.635058,413.1988944768838,903.9363341862352,35.74996342001003,723.7560142278862,14185617.87886657,9635058.0,0.9951139886774388,0.4084026562914342,0.6792131356050485
13787,2018-11-21 06:45:00+00:00,372.15,331.72,6.24,17.17,6.82,316.1,946.66,450,39,9.0,949.599976,311,1.6,8.924508,377.25174814023,886.2861063092122,33.21500412182206,674.6132920000597,13222420.52320117,8924508.0,0.9864765420826264,0.37428094340933715,0.6749526672775464
13788,2018-11-21 07:00:00+00:00,343.97,304.74,6.18,17.52,6.72,314.83,946.55,321,29,9.400001,949.599976,41,2.4,8.157114,338.41528136698537,864.3957040274697,30.448816578289268,620.8890407905986,12169425.199495733,8157114.0,1.0164139119562718,0.3525468701199325,0.6702957507260087
13789,2018-11-21 07:15:00+00:00,298.87,261.76,6.09,17.85,6.57,312.92,946.48,92,28,8.8,949.599976,28,1.7,7.233399,296.9659387336546,836.9662090643778,27.45666609342686,562.6427605915815,11027798.107594997,7233399.0,1.0064117160185604,0.3127485878941451,0.6559241409233143
13790,2018-11-21 07:30:00+00:00,267.19,231.7,6.01,18.11,6.4,310.92,946.46,59,24,8.6,949.5,14,0.8,6.139151999999999,253.25061767247564,802.0869316946752,24.242158542623542,499.8869522640836,9797784.264376037,6139151.999999999,1.0550418492781404,0.2888714313178707,0.6265857498334053
13791,2018-11-21 07:45:00+00:00,217.62,185.02,5.89,18.37,6.19,308.64,946.64,49,20,8.400001,949.599976,263,1.5,5.059116,207.72993633003185,756.8588099529696,20.80607051588575,432.55745626324136,8478126.14275953,5059116.0,1.0476101993034614,0.244457747689423,0.5967257286352804
13792,2018-11-21 08:00:00+00:00,183.52,153.22,5.78,18.63,5.96,306.78,946.9,41,17,8.3,949.599976,335,2.5,3.97908,161.06727632224715,696.7358001432181,17.14507453525681,360.4774719005548,7065358.449250873,3979080.0,1.139399660753136,0.2199111915427695,0.5631816175472165
13793,2018-11-21 08:15:00+00:00,131.52,105.49,5.59,19.0,5.73,305.0,947.05,35,14,8.3,949.599976,347,2.2,3.055365,114.32591947999911,614.3924091388316,13.25227644036086,283.34796942593493,5553620.200748324,3055365.0,1.1503952961691153,0.17169808485729987,0.5501573549426919
13794,2018-11-21 08:30:00+00:00,96.91,74.48,5.35,19.48,5.44,303.34,947.09,28,11,8.1,949.799988,32,1.7,2.089017,69.440330017181,498.1183633231685,9.130731596344908,200.96208771083096,3938856.919132287,2089017.0,1.395586685374658,0.14952269477300714,0.5303612298920981
13795,2018-11-21 08:45:00+00:00,46.85,31.8,4.94,20.37,5.01,301.69,947.11,18,7,8.0,949.900024,341,2.2,1.065825,30.3826332175842,332.52730353007325,4.883093017175991,114.05139164616809,2235407.2762648943,1065825.0,1.5419993278556638,0.09563124490053809,
13796,2018-11-21 09:00:00+00:00,17.28,9.34,4.38,21.64,4.46,299.89,947.16,0,0,7.4,949.900024,165,0.7,0.0,5.242785139938579,125.36001247274083,1.1916341141325182,34.41979948722786,674628.0699496662,0.0,3.2959580716676937,0.0745054169648472,
13854,2018-11-21 23:30:00+00:00,18.59,10.28,-1.53,28.66,3.09,314.82,948.73,20,0,-3.7,954.200012,140,0.8,0.184743,14.31196369648662,221.08891476991488,2.7084435303516496,68.02779829417366,1333344.846565804,184743.0,1.2989133003854374,0.04649712994746162,
13855,2018-11-21 23:45:00+00:00,64.74,46.67,-1.11,27.96,3.0,315.83,948.93,34,12,-3.2,954.200012,155,1.0,0.838449,47.009623671082025,414.715561142533,6.810209883237654,154.73100318211652,3032727.662369484,838449.0,1.3771648216751162,0.11253496220741054,
13856,2018-11-22 00:00:00+00:00,98.59,75.99,-0.45,26.83,2.88,315.85,949.0,46,17,-2.8,954.200012,172,0.0,2.003751,89.77385623527154,562.7295628775713,10.530680790701624,241.59303692146327,4735223.523660681,2003751.0,1.0982039107423867,0.135038222643605,0.4231586935627804
13857,2018-11-22 00:15:00+00:00,150.5,122.78,0.42,25.31,2.79,315.0,948.96,172,71,-0.2,954.0,16,0.0,3.254319,135.75861741915244,661.1018821162879,14.434622800624268,321.55452243426487,6302468.639711591,3254319.0,1.1085852438768862,0.1857202396807017,0.5163562384895772
13858,2018-11-22 00:30:00+00:00,184.95,154.54,1.28,24.03,2.7,315.04,948.83,223,96,-0.2,953.700012,64,0.0,4.362777,182.51972622817263,731.590008345681,18.133925738253083,396.2332116289871,7766170.947928146,4362777.0,1.0133151293947769,0.21123853283542773,0.5617667997848925
13859,2018-11-22 00:45:00+00:00,235.45,201.73,2.19,22.63,2.68,312.97,948.68,277,121,1.1,953.599976,331,1.0,5.357547,228.6212226900266,783.7341378840582,21.62389220763129,465.9726157140802,9133063.267995972,5357547.0,1.0298693937055534,0.25739595897230516,0.5866100828156842
13860,2018-11-22 01:00:00+00:00,267.96,232.38,2.96,21.19,2.81,307.79,948.57,331,146,1.7,953.5,22,0.9,6.309684,273.2252128880638,823.4037224435508,24.903925373151992,531.0342735884931,10408271.762334464,6309684.0,0.9807294032918517,0.2822187872923188,0.6062182218217567
13861,2018-11-22 01:15:00+00:00,314.43,276.5,3.63,19.94,2.9,308.86,948.47,382,164,1.8,953.200012,319,1.5,7.219188000000001,315.78083266969537,854.2711935030092,27.97141752188469,591.5462248721543,11594306.007494226,7219188.000000001,0.9957222461595434,0.3236677089229581,0.6226494276874981
13862,2018-11-22 01:30:00+00:00,343.67,304.38,4.22,19.15,2.84,304.67,948.32,431,41,2.6,953.200012,319,1.3,8.000793,355.88968305391404,878.710021690053,30.82161151473844,647.5373331208646,12691731.729168944,8000793.0,0.9656644077202349,0.3463941374135867,0.6303941156912471
13863,2018-11-22 01:45:00+00:00,384.55,343.53,4.75,18.27,2.74,303.29,948.08,475,33,2.4,953.0,318,1.7,8.682921,393.24293349818834,898.3056204067958,33.44835540907741,698.9731346540789,13699873.439219944,8682921.0,0.9778942410462199,0.3824199606414943,0.6337957090276883
13864,2018-11-22 02:00:00+00:00,409.66,367.63,5.18,17.66,2.63,301.82,947.76,515,33,3.6,952.900024,312,1.0,9.421893,427.5898196099156,914.1487092397434,35.84480030962828,745.7819390075363,14617326.00454771,9421893.0,0.958067711653489,0.40215557521898315,0.6445702173618267
13865,2018-11-22 02:15:00+00:00,443.83,400.51,5.62,17.11,2.47,297.48,947.59,551,38,4.4,952.700012,333,1.3,10.04718,458.720958362728,927.008582018308,38.003917866347535,787.8725435957605,15442301.854476904,10047180.0,0.9675380902240067,0.43204562262843227,0.6506270952790114
13866,2018-11-22 02:30:00+00:00,464.16,420.11,6.02,16.63,2.31,293.99,947.47,582,152,5.9,952.5,29,1.4,10.55877,486.45912265472873,937.4387283189308,39.91886659477865,825.1461640205848,16172864.814803462,10558770.0,0.9541603361593122,0.44814662261006166,0.6528694897848445
13867,2018-11-22 02:45:00+00:00,490.82,445.83,6.42,16.16,2.18,290.44,947.38,612,289,6.1,952.299988,10,1.9,10.9851,510.6539492927536,945.8431637163054,41.58324873879883,857.504524335648,16807088.6769787,10985100.0,0.9611597064504773,0.47135721555389015,0.6535992170402899
13868,2018-11-22 03:00:00+00:00,505.93,460.43,6.81,15.68,2.14,285.94,947.29,634,304,6.8,952.099976,56,0.6,11.38301,531.1788370242132,952.5191915623602,42.991292800373,884.8554408608971,17343166.640873585,11383010.0,0.9524664100594388,0.4833813366476997,0.656339769761137
13869,2018-11-22 03:15:00+00:00,524.48,478.37,7.16,15.25,2.16,281.91,947.22,651,315,7.1,951.700012,353,2.3,11.66723,547.9291088562105,957.6855537602376,44.13798521539405,907.1167401144,17779488.106242243,11667230.0,0.95720411915118,0.4995063339127729,0.6562185553533301
13870,2018-11-22 03:30:00+00:00,534.05,487.63,7.49,14.88,2.18,278.25,947.15,668,322,7.2,951.400024,340,1.1,11.96566,560.820903931727,961.5012116560116,45.01916487386063,924.219009917253,18114692.594378155,11965660.0,0.9522647894469602,0.5071548471167766,0.6605499893337141
13871,2018-11-22 03:45:00+00:00,544.16,497.41,7.82,14.46,2.26,275.09,947.1,685,330,7.9,951.0,19,2.8,12.12198,569.7905177005076,964.0779086129728,45.63159110367974,936.1075340569532,18347707.667516284,12121980.0,0.9550176478823407,0.5159437796014101,0.66068089919818
13872,2018-11-22 04:00:00+00:00,548.01,501.13,8.12,14.12,2.38,271.06,947.05,683,329,8.3,950.700012,346,1.5,12.20725,574.7940188856301,965.4884288484644,45.972991394094834,942.7436225569191,18477775.00211561,12207250.0,0.9534024050257917,0.5190429890472085,0.6606450180610128
13873,2018-11-22 04:15:00+00:00,549.44,502.51,8.41,13.86,2.55,266.34,946.98,685,329,9.2,950.099976,301,1.1,12.1504,575.8070308986776,965.7717117008168,46.04209203234143,944.105455281902,18504466.92352528,12150400.0,0.9542085638351345,0.5203196510229436,0.6566198340224993
13874,2018-11-22 04:30:00+00:00,547.47,500.61,8.69,13.56,2.75,262.76,946.94,679,324,9.8,949.799988,306,0.0,12.05093,572.8246287226943,964.935500783685,45.83863459176871,940.1885291794456,18427695.171917133,12050930.0,0.9557375373694545,0.5188015153276286,0.6539575290112788
13875,2018-11-22 04:45:00+00:00,540.18,493.54,8.94,13.29,3.02,261.2,946.79,676,320,9.900001,949.299988,7,2.4,11.99408,565.8613191706803,962.9568633536458,45.363379191666354,931.0057436742788,18247712.576015864,11994080.0,0.9546155245099301,0.5125255541366317,0.6572922469068582
13876,2018-11-22 05:00:00+00:00,532.44,486.05,9.18,13.05,3.34,259.63,946.61,667,313,10.2,949.099976,24,0.9,11.80934,554.9510982456333,959.7806444241112,44.61809469863999,916.5871304398244,17965107.75662056,11809340.0,0.9594358884651323,0.5064177974662537,0.6573486872433584
13877,2018-11-22 05:15:00+00:00,516.6,470.74,9.38,12.84,3.67,258.06,946.32,645,301,10.5,948.700012,319,2.4,11.43985,540.1476063929344,955.3156629559866,43.6055354969443,896.9792100752339,17580792.517474588,11439850.0,0.9564052379123115,0.49275859095978,0.6507016102163345
13878,2018-11-22 05:30:00+00:00,503.27,457.86,9.55,12.65,4.01,256.56,946.07,622,289,10.8,948.599976,210,1.3,11.113,521.5244151799732,949.4281560043506,42.32940256229642,872.2439065494552,17095980.56836932,11113000.0,0.964997966253078,0.48224817971155887,0.6500358347716583
13879,2018-11-22 05:45:00+00:00,479.25,434.67,9.68,12.54,4.33,254.62,945.86,587,272,11.1,948.200012,345,1.1,10.77194,499.1755315839361,941.9315813307944,40.79428642362615,842.4569277783062,16512155.784454802,10771940.0,0.9600831164125567,0.4614666379333866,0.6523642424777225
13880,2018-11-22 06:00:00+00:00,460.6,416.68,9.79,12.5,4.57,252.42,945.69,544,251,11.8,948.0,354,0.0,10.24613,473.2162517548922,932.5712889969556,39.00558707430014,807.7054436528797,15831026.695596442,10246130.0,0.9733393523402766,0.4468076649112455,0.6472182883028088
13881,2018-11-22 06:15:00+00:00,428.87,386.12,9.85,12.51,4.71,250.37,945.49,497,230,11.5,947.799988,322,2.8,9.606636,443.7845758910841,921.0016135381856,36.96940222280949,768.084778052356,15054461.649826176,9606636.0,0.966392306760241,0.419239222086326,0.6381255087996403
13882,2018-11-22 06:30:00+00:00,405.32,363.47,9.9,12.53,4.72,248.18,945.26,199,137,11.5,947.700012,262,1.1,8.896086,411.0435891388489,906.7513526212916,34.6923730767291,723.6937183322901,14184396.879312888,8896086.0,0.9860754691471042,0.400848588699933,0.6271740755487758
13883,2018-11-22 06:45:00+00:00,366.59,326.31,9.91,12.62,4.64,245.99,945.06,409,43,12.0,947.5,69,1.4,8.157114,375.1854898203993,889.1708216682331,32.1814686651889,674.6277687035157,13222704.266588908,8157114.0,0.9770900259908399,0.366982352601031,0.6169020977510155
13884,2018-11-22 07:00:00+00:00,338.62,299.55,9.91,12.82,4.54,244.51,944.86,282,36,11.7,947.400024,310,1.0,7.332876,336.4385166484995,867.3486985605822,29.443679410659456,620.9692689043131,12170997.670524538,7332876.0,1.006484047585371,0.3453628286952196,0.6024876676920745
13885,2018-11-22 07:15:00+00:00,293.73,256.78,9.86,13.29,4.46,244.06,944.67,94,33,11.9,947.400024,312,1.2,6.366528,295.0792551492838,839.9777091684028,26.485582252156007,562.7727703459426,11030346.298780477,6366528.0,0.9954274821908399,0.30569858842351666,0.5771829666584346
13886,2018-11-22 07:30:00+00:00,262.13,226.82,9.81,14.02,4.38,244.56,944.52,70,29,11.6,947.299988,174,0.4,5.428602,251.4553261542858,805.1308208087588,23.312733992684823,500.0432786730068,9800848.261990933,5428602.0,1.0424515718516318,0.281718193041173,0.5538910362537579
13887,2018-11-22 07:45:00+00:00,212.73,180.33,9.71,15.05,4.22,245.22,944.57,59,24,11.4,947.400024,317,1.1,4.448043,206.02934063590632,759.8766015407174,19.928905904254947,432.7047897670717,8481013.879434604,4448043.0,1.0325228404042464,0.23731484774549566,0.5244706662709215
13888,2018-11-22 08:00:00+00:00,178.83,148.75,9.61,16.25,3.9,245.91,944.74,47,20,11.4,947.400024,13,0.9,3.538539,159.46960670124034,699.603439649308,16.335535400500618,360.5611124132975,7066997.803300631,3538539.0,1.1214049103101544,0.21262045263037055,0.5007131880453296
13889,2018-11-22 08:15:00+00:00,127.29,101.49,9.4,17.69,3.28,245.18,944.77,36,15,11.0,947.299988,325,0.9,2.586402,112.85160463169036,616.8504376273944,12.53358749522343,283.2812792730786,5552313.073752341,2586402.0,1.1279414272879122,0.16452934748715303,0.4658242367900319
13890,2018-11-22 08:30:00+00:00,93.14,70.97,9.07,19.49,2.35,240.27,944.72,25,11,8.3,947.200012,171,1.7,1.691109,68.14124153846151,499.635158756631,8.539327910049565,200.61181127779344,3931991.501044751,1691109.0,1.3668667887042862,0.1420436467613942,0.4300896885333204
13891,2018-11-22 08:45:00+00:00,44.15,29.41,8.82,19.88,1.41,223.08,944.62,18,8,7.8,947.200012,184,1.7,0.696339,29.39185683565139,332.17429008618643,4.47590523988427,113.20970682898351,2218910.253848077,696339.0,1.5021167341305042,0.08853785761796687,
13892,2018-11-22 09:00:00+00:00,15.64,8.09,8.58,20.19,0.92,165.8,944.51,0,0,7.6,947.099976,176,2.2,0.0,4.823117016350063,123.02650938304608,1.0344362633500168,33.58010454295585,658170.0490419347,0.0,3.2427162656392916,0.06575818529331419,
13950,2018-11-22 23:30:00+00:00,15.28,7.77,2.13,34.86,3.94,330.82,939.59,20,0,-2.6,944.900024,168,1.0,0.156321,12.79294035060398,212.1605848641425,2.314774524250449,64.37998281543359,1261847.6631824984,156321.0,1.1944087583648118,0.0366232022077783,
13951,2018-11-22 23:45:00+00:00,58.45,41.0,2.46,34.56,3.83,328.74,939.49,35,13,-2.3,944.700012,166,0.0,0.667917,44.55707706781358,409.59250863282097,6.173389523259992,151.19761632464656,2963473.2799630724,667917.0,1.3118005903089673,0.10009948701663006,
13952,2018-11-23 00:00:00+00:00,90.77,68.75,2.91,34.06,3.69,325.99,939.32,50,19,-1.9,944.799988,177,0.0,1.620054,86.87952965990881,560.8740000393235,9.741217307119086,238.5929357475369,4676421.540651723,1620054.0,1.044780057573061,0.12257655016131941,0.3464302749264608
13953,2018-11-23 00:15:00+00:00,140.83,113.64,3.58,33.1,3.51,322.53,939.2,151,62,0.1,944.700012,269,0.0,2.813778,132.65767253200477,661.0719049817768,13.54156019698003,318.955815453084,6251533.982880447,2813778.0,1.061604634786756,0.17190263138339332,0.4500940101590119
13954,2018-11-23 00:30:00+00:00,174.28,144.38,4.23,32.31,3.22,318.32,938.97,187,78,1.4,944.400024,342,0.0,3.851181,179.31290676424288,732.5845324720985,17.168219919954026,393.9150925120893,7720735.813236949,3851181.0,0.9719322671465025,0.1970830581322694,0.498810099601812
13955,2018-11-23 00:45:00+00:00,223.44,190.22,5.02,31.17,2.89,310.73,938.84,154,64,1.0,943.900024,346,0.0,3.751704,225.3586856587343,785.3133496498712,20.60518096263928,463.8538455410573,9091535.372604722,3751704.0,0.9914860807200491,0.24222178329810493,0.4126590115136007
13956,2018-11-23 01:00:00+00:00,255.11,220.05,5.78,30.06,2.68,295.64,938.8,248,99,0.9,943.700012,319,0.6,3.879603,269.9352434761314,825.323485330023,23.84542343010964,529.0640810951464,10369655.989464872,3879603.0,0.9450785185171928,0.26662272904061174,0.3741303476163058
13957,2018-11-23 01:15:00+00:00,300.42,263.01,6.51,28.98,2.78,278.35,938.83,210,78,1.2,943.5,332,0.0,3.481695,312.4814494844,856.392124185148,26.882469666364106,589.6934046648773,11557990.731431596,3481695.0,0.9614010703537711,0.3071139873574298,0.301237047243137
13958,2018-11-23 01:30:00+00:00,328.94,290.18,7.19,28.06,3.16,261.93,938.87,187,70,0.6,943.400024,312,0.0,2.742723,352.5937027300242,880.9504364882098,29.70910982507195,645.7829572053528,12657345.961224914,2742723.0,0.9329151299445201,0.32939424056223127,0.2166902136041933
13959,2018-11-23 01:45:00+00:00,368.87,328.36,7.82,27.36,3.63,251.88,938.76,226,80,1.0,943.400024,358,0.5,3.353796,389.9603463004945,900.6167722097074,32.31757052726084,697.3060677102605,13667198.927121108,3353796.0,0.9459166899902105,0.3645945868788926,0.2453901503800275
13960,2018-11-23 02:00:00+00:00,393.44,351.93,8.41,26.78,4.15,246.58,938.58,223,83,1.6,943.299988,355,0.6,3.296952,424.3289726862274,916.501311249698,34.699892742518784,744.1960837132273,14586243.240779253,3296952.0,0.9272051293347144,0.38399290397099906,0.2260316070132849
13961,2018-11-23 02:15:00+00:00,426.97,384.17,8.92,26.4,4.7,244.7,938.44,245,87,2.0,943.299988,337,0.0,3.865392,455.4891732763658,929.3852104236332,36.84826568645087,786.3651125315259,15412756.205617908,3865392.0,0.9373878130379579,0.41335927846849135,0.250791743438534
13962,2018-11-23 02:30:00+00:00,446.88,403.36,9.38,26.18,5.12,243.49,938.35,288,104,2.7,943.299988,340,0.0,4.703841000000001,483.263028340516,939.8293973640348,38.75528321544374,823.716564340855,16144844.661080755,4703841.000000001,0.9247138179275741,0.4291842765626558,0.2913525090358547
13963,2018-11-23 02:45:00+00:00,472.44,428.06,9.85,26.02,5.47,241.95,938.32,312,119,3.3,943.0,337,0.0,5.172804,507.4996646113281,948.242674126241,40.414132480125375,856.1536155813017,16780610.865393512,5172804.0,0.9309168713674347,0.4514245263159415,0.3082607684245764
13964,2018-11-23 03:00:00+00:00,485.09,440.4,10.31,25.95,5.88,241.81,938.31,297,115,3.8,942.799988,332,0.0,4.618575,528.0720704380565,954.925503452878,41.81873285660953,883.5850254708065,17318266.499227807,4618575.0,0.918605673649051,0.46118780827150885,0.2666880660489856
13965,2018-11-23 03:15:00+00:00,498.54,453.69,10.75,25.91,6.28,243.51,938.27,378,150,4.2,942.700012,314,0.9,6.238629,544.8752108647686,960.0987694671564,42.96383911219095,905.9292025427736,17756212.369838364,6238629.0,0.9149617931943899,0.47254513225945766,0.3513490867341316
13966,2018-11-23 03:30:00+00:00,497.91,453.5,11.13,25.87,6.58,244.63,938.22,467,189,4.8,942.5,330,1.5,7.1055,557.8248918357501,963.9229317267822,43.845117015390656,923.1170526159848,18093094.231273305,7105500.0,0.8925919357263249,0.4704732972661986,0.3927188964571014
13967,2018-11-23 03:45:00+00:00,491.31,441.09,11.48,25.75,6.79,246.25,938.2,600,267,6.1,942.099976,337,1.3,10.21771,566.8570838313843,966.5108218253384,44.459198746022935,935.0939775417468,18327841.95981824,10217710.0,0.8667264007344463,0.4563735760009016,0.5574966230285702
13968,2018-11-23 04:00:00+00:00,484.45,431.48,11.82,25.58,6.94,248.81,938.19,448,191,7.3,941.5,356,0.8,7.631307,571.9275289200318,967.9360522846256,44.80372242032831,941.8212481408408,18459696.46356048,7631307.0,0.8470478784519863,0.44577325018690545,0.4134037098098678
13969,2018-11-23 04:15:00+00:00,477.15,417.27,12.12,25.37,7.06,251.43,938.18,535,239,8.1,941.200012,347,1.5,9.37926,573.0115162292589,968.2382287730024,44.87735771801738,943.2768756993996,18488226.76370823,9379260.0,0.8327057772589248,0.4309579890568712,0.507309874541953
13970,2018-11-23 04:30:00+00:00,466.06,396.86,12.45,25.11,7.15,253.44,938.18,532,238,9.3,940.799988,51,0.4,9.549792,570.1037754051929,967.425663781161,44.67981986428981,939.4560763463484,18413339.09638843,9549792.0,0.8175002869762698,0.4102227332370756,0.5186344502759461
13971,2018-11-23 04:45:00+00:00,468.09,416.88,12.78,24.91,7.2,254.96,937.94,464,207,10.0,940.400024,357,1.7,8.796609,563.2184551497153,965.4759378949228,44.211872555692366,930.3713650471532,18235278.754924204,8796609.0,0.8310984764793828,0.43178704267756796,0.4823950935010844
13972,2018-11-23 05:00:00+00:00,454.91,406.46,13.12,24.75,7.16,255.87,937.66,363,156,9.8,940.400024,19,1.7,6.636537,552.389180028739,962.3343788979616,43.47531994001173,916.0522862203592,17954624.809919037,6636537.0,0.8235316991117251,0.42236878252803,0.3696282751803114
13973,2018-11-23 05:15:00+00:00,442.2,384.18,13.46,24.53,7.06,256.16,937.35,568,249,9.7,940.200012,324,1.4,10.2035,537.6692061772425,957.9102679174184,42.47298749054846,896.5447632814924,17572277.360317253,10203500.0,0.8224387688928365,0.40106053026787286,0.5806589431055842
13974,2018-11-23 05:30:00+00:00,416.14,323.61,13.77,23.84,6.94,256.39,937.12,385,166,10.3,940.099976,321,0.7,7.077078,519.1317095176964,952.0702766594868,41.20869003665524,871.9099965042349,17089435.931483004,7077078.0,0.801607746879146,0.33990137906147544,0.4141200463475952
13975,2018-11-23 05:45:00+00:00,417.71,367.88,14.05,23.01,6.8,256.93,936.95,555,248,12.1,939.900024,342,1.0,9.9477,496.8702929645521,944.628239554845,39.68718547204361,842.2228143209846,16507567.1606913,9947700.0,0.8406821778532056,0.3894442115909673,0.6026145405416247
13976,2018-11-23 06:00:00+00:00,401.36,342.26,14.26,22.49,6.57,256.87,936.82,355,162,12.5,939.700012,351,0.9,6.835491,470.99984535878826,935.3297570183006,37.91411078207011,807.5693037170519,15828358.352854216,6835491.0,0.8521446534536768,0.3659244212341502,0.4318509126227486
13977,2018-11-23 06:15:00+00:00,390.95,350.45,14.44,22.01,6.27,256.93,936.7,511,233,12.6,939.599976,29,1.5,9.421893,441.6579655627139,923.8291534383952,35.895894384673795,768.0434263852839,15053651.157151563,9421893.0,0.8851872500519555,0.3793450322450443,0.6258875605420101
13978,2018-11-23 06:30:00+00:00,372.61,323.28,14.59,21.51,5.96,257.11,936.62,214,151,13.1,939.5,318,1.4,8.313435,409.0073600865442,909.6547015845769,33.639638281666976,723.7422067512261,14185347.252324034,8313435.0,0.9110105009385585,0.3553875986534902,0.5860579125856775
